variant,target,attribute,parameter,spearman_rho,abs_rho
distributional,param_std,p_mean,parFC,-0.179832215652659,0.179832215652659
distributional,param_std,sand_frac,route_b,0.17938262227728385,0.17938262227728385
distributional,param_std,glim_1st_class_frac,parCFMAX,0.17882078180720337,0.17882078180720337
distributional,param_std,high_prec_freq,parPERC,-0.1771988133016866,0.1771988133016866
distributional,param_std,soil_porosity,parK0,-0.17631451061925904,0.17631451061925904
distributional,param_std,dom_land_cover_frac,parTT,-0.17624460774684522,0.17624460774684522
distributional,param_std,dom_land_cover_frac,parCFMAX,-0.17588685086409464,0.17588685086409464
distributional,param_std,soil_depth_statsgo,parCWH,0.17552572409073292,0.17552572409073292
distributional,param_std,glim_1st_class_frac,parCFR,0.17442853494245109,0.17442853494245109
distributional,param_std,gvf_max,parTT,-0.17432708730572835,0.17432708730572835
distributional,param_std,soil_depth_pelletier,parK2,0.1738186787081027,0.1738186787081027
distributional,param_std,high_prec_freq,parBETA,-0.17375081340598023,0.17375081340598023
distributional,param_std,dom_land_cover,route_b,-0.17299547606177448,0.17299547606177448
distributional,param_std,soil_conductivity,parPERC,0.17069965789713448,0.17069965789713448
distributional,param_std,p_seasonality,parBETA,0.17014113473642534,0.17014113473642534
distributional,param_std,max_water_content,parCFMAX,0.1700628792598031,0.1700628792598031
distributional,param_std,geol_permeability,parFC,0.16958343092232522,0.16958343092232522
distributional,param_std,slope_mean,parCFR,-0.169077875372794,0.169077875372794
distributional,param_std,geol_porosity,parTT,0.16863857932878856,0.16863857932878856
distributional,param_std,lai_diff,parCWH,-0.1666261111685514,0.1666261111685514
distributional,param_std,soil_conductivity,parK0,0.16608458638771112,0.16608458638771112
distributional,param_std,glim_1st_class_frac,parTT,0.1655051189902075,0.1655051189902075
distributional,param_std,glim_2nd_class_frac,route_a,0.16473935455709357,0.16473935455709357
distributional,param_std,soil_depth_pelletier,parK0,0.16457374186206739,0.16457374186206739
distributional,param_std,geol_2nd_class,parBETA,-0.16300457186474088,0.16300457186474088
distributional,param_std,root_depth_50,parK1,0.16272961034546768,0.16272961034546768
distributional,param_std,gvf_max,parCFMAX,-0.16260061730918277,0.16260061730918277
distributional,param_std,max_water_content,parTT,0.16184057211949227,0.16184057211949227
distributional,param_std,dom_land_cover_frac,parCWH,-0.1618333044773813,0.1618333044773813
distributional,param_std,geol_permeability,parK2,-0.16153952520564363,0.16153952520564363
distributional,param_std,low_prec_freq,parK1,0.1615253888775888,0.1615253888775888
distributional,param_std,geol_porosity,route_b,-0.16146004080129342,0.16146004080129342
distributional,param_std,low_prec_freq,parFC,0.16108272422876083,0.16108272422876083
distributional,param_std,max_water_content,parUZL,-0.16092614977599226,0.16092614977599226
distributional,param_std,soil_conductivity,parFC,0.16060109821646176,0.16060109821646176
distributional,param_std,frac_forest,parBETA,0.16055999463785342,0.16055999463785342
distributional,param_std,dom_land_cover_frac,parFC,-0.16055628199726055,0.16055628199726055
distributional,param_std,glim_1st_class_frac,parK1,0.1603924749843378,0.1603924749843378
distributional,param_std,glim_2nd_class_frac,parCFR,-0.15992550614398263,0.15992550614398263
distributional,param_std,soil_porosity,parK2,0.15948249580383836,0.15948249580383836
distributional,param_std,glim_2nd_class_frac,parK2,-0.15895619325690197,0.15895619325690197
distributional,param_std,clay_frac,parK0,-0.1584255281316805,0.1584255281316805
distributional,param_std,soil_depth_pelletier,parK1,0.1583804076256599,0.1583804076256599
distributional,param_std,elev_mean,parLP,0.158059045880993,0.158059045880993
distributional,param_std,geol_permeability,parK1,-0.15679930707449416,0.15679930707449416
distributional,param_std,p_mean,parLP,0.1547990539187752,0.1547990539187752
distributional,param_std,frac_snow,parK0,0.15467171008791214,0.15467171008791214
distributional,param_std,low_prec_freq,parK2,-0.15440119707819566,0.15440119707819566
distributional,param_std,soil_depth_statsgo,parK0,0.15361642783074106,0.15361642783074106
distributional,param_std,geol_porosity,parBETA,0.15302285268293414,0.15302285268293414
distributional,param_std,sand_frac,parPERC,0.152778615726609,0.152778615726609
distributional,param_std,root_depth_50,parK0,-0.15252012201361687,0.15252012201361687
distributional,param_std,soil_depth_statsgo,parCFMAX,0.1521056841956167,0.1521056841956167
distributional,param_std,slope_mean,route_a,-0.1515456373585066,0.1515456373585066
distributional,param_std,soil_depth_pelletier,parUZL,-0.14886372117299682,0.14886372117299682
distributional,param_std,soil_depth_pelletier,parLP,-0.1486644274414292,0.1486644274414292
distributional,param_std,low_prec_dur,parUZL,0.1477837542368874,0.1477837542368874
distributional,param_std,soil_conductivity,parCFMAX,-0.1460110971787299,0.1460110971787299
distributional,param_std,geol_permeability,parK0,0.14574590573692517,0.14574590573692517
distributional,param_std,p_seasonality,parCFR,0.14537446911169835,0.14537446911169835
distributional,param_std,p_seasonality,parTT,0.14459606002534317,0.14459606002534317
distributional,param_std,low_prec_dur,route_b,-0.1443717223984169,0.1443717223984169
distributional,param_std,geol_permeability,parTT,0.14427113825203383,0.14427113825203383
distributional,param_std,area_gages2,parK2,0.1417635899342935,0.1417635899342935
distributional,param_std,max_water_content,parCFR,0.1407762775648917,0.1407762775648917
distributional,param_std,geol_2nd_class,parK1,-0.14055536761347323,0.14055536761347323
distributional,param_std,carbonate_rocks_frac,parCWH,0.13982966011291875,0.13982966011291875
distributional,param_std,area_gages2,route_a,0.13924001199112293,0.13924001199112293
distributional,param_std,glim_2nd_class_frac,parCFMAX,-0.13922706193190465,0.13922706193190465
distributional,param_std,geol_permeability,parBETA,-0.13846862259623263,0.13846862259623263
distributional,param_std,glim_1st_class_frac,parCWH,0.13841391567340178,0.13841391567340178
distributional,param_std,geol_2nd_class,parLP,-0.13833286106197987,0.13833286106197987
distributional,param_std,max_water_content,parK1,0.13793803371985516,0.13793803371985516
distributional,param_std,max_water_content,parK2,0.137668251477045,0.137668251477045
distributional,param_std,pet_mean,route_b,-0.13753243037238122,0.13753243037238122
distributional,param_std,clay_frac,parK2,0.1371877113872728,0.1371877113872728
distributional,param_std,low_prec_dur,parK0,0.1337553990508731,0.1337553990508731
distributional,param_std,lai_max,route_b,-0.132063449317249,0.132063449317249
distributional,param_std,lai_max,parCWH,-0.13115295433979898,0.13115295433979898
distributional,param_std,soil_depth_statsgo,parBETA,0.1294038639578231,0.1294038639578231
distributional,param_std,glim_2nd_class_frac,parPERC,-0.12936398702411633,0.12936398702411633
distributional,param_std,gvf_max,route_b,-0.12885339347729732,0.12885339347729732
distributional,param_std,p_seasonality,route_a,0.12801359009932892,0.12801359009932892
distributional,param_std,geol_permeability,parLP,-0.1274387485997054,0.1274387485997054
distributional,param_std,soil_conductivity,parK2,-0.12637061406255115,0.12637061406255115
distributional,param_std,glim_2nd_class_frac,parTT,-0.12429622682222902,0.12429622682222902
distributional,param_std,dom_land_cover_frac,parUZL,-0.12352384144017813,0.12352384144017813
distributional,param_std,gvf_diff,parFC,-0.12176732204672218,0.12176732204672218
distributional,param_std,glim_2nd_class_frac,parK1,-0.12115363531144187,0.12115363531144187
distributional,param_std,geol_porosity,parCFR,0.12012041598239726,0.12012041598239726
distributional,param_std,low_prec_dur,parFC,0.11863252631098052,0.11863252631098052
distributional,param_std,soil_depth_statsgo,parTT,0.11786519717461554,0.11786519717461554
distributional,param_std,carbonate_rocks_frac,parK2,0.1177067805559071,0.1177067805559071
distributional,param_std,geol_porosity,parK1,-0.11655642326276058,0.11655642326276058
distributional,param_std,lai_diff,parCFMAX,-0.11647010073953672,0.11647010073953672
distributional,param_std,max_water_content,route_b,-0.11646714221998547,0.11646714221998547
distributional,param_std,carbonate_rocks_frac,parTT,0.11643154894002203,0.11643154894002203
distributional,param_std,carbonate_rocks_frac,parFC,0.11546606398937712,0.11546606398937712
distributional,param_std,high_prec_dur,parPERC,-0.11452314377000004,0.11452314377000004
distributional,param_std,root_depth_50,route_b,-0.11379882580008543,0.11379882580008543
distributional,param_std,lai_diff,parTT,-0.11349207685026445,0.11349207685026445
distributional,param_std,frac_snow,parCFR,-0.11328117110310837,0.11328117110310837
distributional,param_std,soil_porosity,parPERC,-0.11241779922339026,0.11241779922339026
distributional,param_std,geol_porosity,parCWH,0.11211680213277896,0.11211680213277896
distributional,param_std,dom_land_cover,parFC,0.1115763346829813,0.1115763346829813
distributional,param_std,dom_land_cover,parCFR,-0.11130591042670579,0.11130591042670579
distributional,param_std,soil_porosity,route_b,-0.11071551020811364,0.11071551020811364
distributional,param_std,glim_1st_class_frac,parFC,-0.1099594373193003,0.1099594373193003
distributional,param_std,dom_land_cover_frac,route_a,-0.10990146074127641,0.10990146074127641
distributional,param_std,glim_1st_class_frac,parPERC,0.10770227352513484,0.10770227352513484
distributional,param_std,frac_forest,parFC,-0.10761186011630063,0.10761186011630063
distributional,param_std,p_mean,parCWH,-0.10721134463918029,0.10721134463918029
distributional,param_std,geol_porosity,parFC,-0.10545268204656014,0.10545268204656014
distributional,param_std,elev_mean,route_a,0.10516994647575821,0.10516994647575821
distributional,param_std,gvf_max,parFC,-0.10421288270243886,0.10421288270243886
distributional,param_std,high_prec_dur,parFC,0.10244108891699218,0.10244108891699218
distributional,param_std,geol_1st_class,route_b,-0.10110758184303029,0.10110758184303029
distributional,param_std,area_gages2,parFC,0.10104827348688868,0.10104827348688868
distributional,param_std,p_seasonality,parLP,-0.1006939318234826,0.1006939318234826
distributional,param_std,dom_land_cover,route_a,0.10021515132440642,0.10021515132440642
distributional,param_std,glim_1st_class_frac,route_b,-0.0993903087481484,0.0993903087481484
distributional,param_std,carbonate_rocks_frac,parK0,0.0988220337118058,0.0988220337118058
distributional,param_std,soil_depth_statsgo,route_b,-0.09810245169269485,0.09810245169269485
distributional,param_std,soil_porosity,parBETA,0.09782054468239165,0.09782054468239165
distributional,param_std,high_prec_freq,route_b,-0.09722159049474104,0.09722159049474104
distributional,param_std,geol_2nd_class,parCFMAX,-0.09721199249859087,0.09721199249859087
distributional,param_std,geol_1st_class,route_a,-0.09440742163274475,0.09440742163274475
distributional,param_std,high_prec_freq,parFC,0.09404101317166594,0.09404101317166594
distributional,param_std,geol_permeability,route_b,-0.09379441042610695,0.09379441042610695
distributional,param_std,elev_mean,parFC,0.09310003689067643,0.09310003689067643
distributional,param_std,glim_2nd_class_frac,parCWH,-0.09309013759813475,0.09309013759813475
distributional,param_std,geol_2nd_class,parTT,-0.0920395009048457,0.0920395009048457
distributional,param_std,high_prec_dur,parK0,0.09199600183606112,0.09199600183606112
distributional,param_std,geol_1st_class,parCFR,0.09185349248100327,0.09185349248100327
distributional,param_std,geol_porosity,parLP,-0.08859033255260403,0.08859033255260403
distributional,param_std,frac_snow,parPERC,0.08837958642327791,0.08837958642327791
distributional,param_std,area_gages2,parLP,-0.08667002665502153,0.08667002665502153
distributional,param_std,soil_depth_pelletier,parFC,-0.0866495321427598,0.0866495321427598
distributional,param_std,glim_2nd_class_frac,parFC,0.08327911823320572,0.08327911823320572
distributional,param_std,soil_conductivity,route_a,-0.08284819185091351,0.08284819185091351
distributional,param_std,sand_frac,parCWH,-0.08245994909042573,0.08245994909042573
distributional,param_std,dom_land_cover_frac,parK0,-0.08148215846249675,0.08148215846249675
distributional,param_std,high_prec_freq,parK2,-0.08029197432581951,0.08029197432581951
distributional,param_std,high_prec_freq,parUZL,-0.0801074275032559,0.0801074275032559
distributional,param_std,geol_permeability,parCFR,-0.07965014974990824,0.07965014974990824
distributional,param_std,carbonate_rocks_frac,route_b,0.07901733083197758,0.07901733083197758
distributional,param_std,carbonate_rocks_frac,parCFMAX,0.07888435451611002,0.07888435451611002
distributional,param_std,area_gages2,route_b,-0.07805615089162288,0.07805615089162288
distributional,param_std,root_depth_50,parCFMAX,0.07384375665091268,0.07384375665091268
distributional,param_std,max_water_content,route_a,0.0737871265419983,0.0737871265419983
distributional,param_std,p_seasonality,parUZL,-0.07331183731634812,0.07331183731634812
distributional,param_std,max_water_content,parK0,0.07265854550783024,0.07265854550783024
distributional,param_std,geol_2nd_class,parK0,0.07131525734784425,0.07131525734784425
distributional,param_std,frac_snow,parBETA,-0.06890923861699996,0.06890923861699996
distributional,param_std,lai_diff,parFC,-0.0688649990822916,0.0688649990822916
distributional,param_std,soil_conductivity,parCFR,-0.06725203773849475,0.06725203773849475
distributional,param_std,lai_max,parCFMAX,-0.0672519963163425,0.0672519963163425
distributional,param_std,sand_frac,parTT,-0.06664021876405556,0.06664021876405556
distributional,param_std,geol_permeability,parPERC,-0.06653203385284225,0.06653203385284225
distributional,param_std,pet_mean,parPERC,-0.06573661528301085,0.06573661528301085
distributional,param_std,area_gages2,parK1,0.06573657652559158,0.06573657652559158
distributional,param_std,lai_max,parTT,-0.06504901524678341,0.06504901524678341
