record_type,family,paradigm,model,period,metric,n,ci_low,ci_high,resamples,seed,method,status,effect,analysis_set,wilcoxon_p,sign_test_p,robustness_type,block_count,block_source,claim_id,summary_level,result_role,bootstrap_statistic,snow_stratum,snow_interval,stratum_n,valid_year_requirement,signature,comparison,metric_unit
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-CN,test,CT_error_absolute,531,10.340842749529187,11.875706214689265,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-CN,test,CT_error_absolute,531,7,10,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-CN,test,CT_error_absolute,531,8,10,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-CN,train,AMJJ_error_absolute,531,0.034543723885788802,0.047264177416522599,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-CN,train,AMJJ_error_absolute,531,0.037447459599985598,0.041760613132044051,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-CN,train,AMJJ_error_absolute,531,0.046425540982106002,0.052610230453039301,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-CN,train,AMJJ_error_absolute,531,0.046425540982106002,0.052610230453039301,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-CN,train,CT_error_absolute,531,6.5,9,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-CN,train,CT_error_absolute,531,7,8,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-CN,train,CT_error_absolute,531,9.0922316384180792,10.588559322033898,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-CN,train,CT_error_absolute,531,9.0922316384180792,10.588559322033898,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,test,AMJJ_error_absolute,531,0.043223021851719098,0.063954817200713165,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,test,AMJJ_error_absolute,531,0.047906481626960901,0.053485232041956203,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,test,AMJJ_error_absolute,531,0.061361789057628902,0.069613390516012605,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,test,AMJJ_error_absolute,531,0.061361789057628902,0.069613390516012605,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,test,CT_error_absolute,531,10,11,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,test,CT_error_absolute,531,10,12,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,test,CT_error_absolute,531,12.626177024482107,14.443502824858758,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,test,CT_error_absolute,531,12.626177024482107,14.443502824858758,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,train,AMJJ_error_absolute,531,0.039144947708775302,0.061486126121146081,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,train,AMJJ_error_absolute,531,0.045697313809342846,0.051174937869817902,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,train,AMJJ_error_absolute,531,0.058314511851406202,0.065881962621226101,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,train,AMJJ_error_absolute,531,0.058314511851406202,0.065881962621226101,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,train,CT_error_absolute,531,11.656285310734464,13.422810734463276,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,train,CT_error_absolute,531,11.656285310734464,13.422810734463276,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,train,CT_error_absolute,531,8.5,11,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,IC-CMA-ES,XAJ-TGD,train,CT_error_absolute,531,9,10,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,test,AMJJ_error_absolute,531,0.036489068101208,0.055089686789150903,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,test,AMJJ_error_absolute,531,0.040284586924543397,0.046163317979885203,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,test,AMJJ_error_absolute,531,0.050741460420258601,0.058133164543462901,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,test,AMJJ_error_absolute,531,0.050741460420258601,0.058133164543462901,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,test,CT_error_absolute,531,10.277754237288136,11.766525423728812,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,test,CT_error_absolute,531,10.277754237288136,11.766525423728812,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,test,CT_error_absolute,531,8,10,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,test,CT_error_absolute,531,8,9,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,train,AMJJ_error_absolute,531,0.035599874487196849,0.049996622290149756,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,train,AMJJ_error_absolute,531,0.038638360775348352,0.043141714684377649,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,train,AMJJ_error_absolute,531,0.047333000393994601,0.053473276891632601,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,train,AMJJ_error_absolute,531,0.047333000393994601,0.053473276891632601,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,train,CT_error_absolute,531,6.5,9.5,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,train,CT_error_absolute,531,7.5,8.5,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,train,CT_error_absolute,531,9.2344397363465127,10.56499529190207,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,HBV,train,CT_error_absolute,531,9.2344397363465127,10.56499529190207,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,test,AMJJ_error_absolute,531,0.039686655635405146,0.078954446719133056,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,test,AMJJ_error_absolute,531,0.047631269391246497,0.056794980971334702,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,test,AMJJ_error_absolute,531,0.084923138508399401,0.1011089225747973,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,test,AMJJ_error_absolute,531,0.084923138508399401,0.1011089225747973,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,test,CT_error_absolute,531,10,13,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,test,CT_error_absolute,531,15.840842749529187,18.627165725047082,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,test,CT_error_absolute,531,15.840842749529187,18.627165725047082,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,test,CT_error_absolute,531,9,15,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,train,AMJJ_error_absolute,531,0.037708366209696198,0.070675087659947289,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,train,AMJJ_error_absolute,531,0.046270658075850048,0.053811650286076249,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,train,AMJJ_error_absolute,531,0.081281782988022702,0.097219513008709096,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,train,AMJJ_error_absolute,531,0.081281782988022702,0.097219513008709096,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,train,CT_error_absolute,531,11,12.5,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,train,CT_error_absolute,531,15.846492467043314,18.56028719397364,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,train,CT_error_absolute,531,15.846492467043314,18.56028719397364,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-Base,train,CT_error_absolute,531,8.5,15,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,test,AMJJ_error_absolute,531,0.0344326685082402,0.0500642097264982,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,test,AMJJ_error_absolute,531,0.0369400944439447,0.041540734429514101,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,test,AMJJ_error_absolute,531,0.0482206354833421,0.055264138616318202,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,test,AMJJ_error_absolute,531,0.0482206354833421,0.055264138616318202,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,test,CT_error_absolute,531,7,10,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,test,CT_error_absolute,531,8,9,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,test,CT_error_absolute,531,9.6835687382297575,11.03201506591337,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,test,CT_error_absolute,531,9.6835687382297575,11.03201506591337,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,train,AMJJ_error_absolute,531,0.031751927177349676,0.047380414606166002,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,train,AMJJ_error_absolute,531,0.033868380824630298,0.037592663544367744,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,train,AMJJ_error_absolute,531,0.044904276212183,0.051220423182064101,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,train,AMJJ_error_absolute,531,0.044904276212183,0.051220423182064101,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,train,CT_error_absolute,531,6,8.5,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,train,CT_error_absolute,531,6.5,7.5,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,train,CT_error_absolute,531,8.5913135593220336,9.9717749529190201,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-CN,train,CT_error_absolute,531,8.5913135593220336,9.9717749529190201,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-TGD,test,AMJJ_error_absolute,531,0.037288231149437197,0.054456697472731699,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,,r1_remaining_primary_min5,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-TGD,test,AMJJ_error_absolute,531,0.0410679334551389,0.047010859967550001,10000,20260730,ordinary_basin_bootstrap_median,valid_complete_water_years_primary_min5,,r1_remaining_primary_min5,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-TGD,test,AMJJ_error_absolute,531,0.053795886000060002,0.061556705034758803,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-TGD,test,AMJJ_error_absolute,531,0.053795886000060002,0.061556705034758803,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-TGD,test,CT_error_absolute,531,11.103578154425612,12.77777777777778,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_primary_min5,,primary_min5,,,,,,,,,,,,,,,,
bootstrap,absolute_signature_error,dPL-MLP,XAJ-TGD,test,CT_error_absolute,531,11.103578154425612,12.77777777777778,10000,20260730,ordinary_basin_bootstrap,valid_complete_water_years_sensitivity_min3,,sensitivity_min3,,,,,,,,,,,,,,,,
