basin_id,regime,paradigm,structure,model,period,seed_or_restart,selected_run,frac_snow,snow_stratum,KGE,signed_CT_error,absolute_CT_error,valid_year_count,valid_days,valid_metric,NSE,PBIAS,RMSE,provenance_source
05487980,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0964519167641938,S2,0.7084811768530879,3.0,3.0,15,5479.0,True,0.6044438717843537,14.082435850372335,1.4100425550693574,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05487980,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0964519167641938,S2,0.7308956239506418,3.0,3.0,15,5479.0,True,0.5962742782730281,14.599166619222546,1.4245292497699298,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05487980,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0964519167641938,S2,0.7896827218995378,3.0,3.0,15,5479.0,True,0.6188988214154849,7.825085835800494,1.3840389335020487,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05487980,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0964519167641938,S2,0.802024716954329,4.0,4.0,15,5479.0,True,0.6598086193728945,9.393088535154758,1.3076448691917493,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05487980,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0964519167641938,S2,0.7833245725041974,4.0,4.0,15,5479.0,True,0.6457673188461532,12.3375744697014,1.334358339873385,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05488200,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.10182137585369,S2,0.7307994235833202,5.0,5.0,15,5479.0,True,0.4436387492913866,-2.155624701297161,2.0696833749106127,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05488200,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.10182137585369,S2,0.7612623793422397,5.0,5.0,15,5479.0,True,0.5147391224356599,-2.8561831143017695,1.93291658917363,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05488200,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.10182137585369,S2,0.7491995346636882,2.0,2.0,15,5479.0,True,0.5028242542435217,-3.0873514391674894,1.9565026509456755,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05488200,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.10182137585369,S2,0.6345060808050849,9.0,9.0,15,5479.0,True,0.5481426962820592,-15.423264740607252,1.8652030932349846,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05488200,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.10182137585369,S2,0.7068458287327204,10.0,10.0,15,5479.0,True,0.6137940850608603,-14.810304701935024,1.7243877708352726,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05488200,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.10182137585369,S2,0.6364521020709695,8.0,8.0,15,5479.0,True,0.568700552994734,-16.769462643818855,1.8222792267306864,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05489000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0977424681708028,S2,0.6299070198920692,7.0,7.0,15,5479.0,True,0.3197631488988505,10.880672929271991,2.1035347673990556,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05489000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0977424681708028,S2,0.6426604537406913,1.0,1.0,15,5479.0,True,0.3698279728861231,9.735559316117433,2.0246463610651513,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05489000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0977424681708028,S2,0.6507719222520527,7.0,7.0,15,5479.0,True,0.37472735782713174,11.473530084703373,2.0167605163645748,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05489000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0977424681708028,S2,0.7746609058121224,3.0,3.0,15,5479.0,True,0.5503792726895427,-0.8185185867786455,1.710183761965241,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05489000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0977424681708028,S2,0.7764346265296004,8.0,8.0,15,5479.0,True,0.5451995768977901,3.7993827050986937,1.7200063357175759,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05489000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0977424681708028,S2,0.7901134755758518,7.0,7.0,15,5479.0,True,0.576550044572158,1.410768683602908,1.6596658672842204,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0965623589589288,S2,0.8338512562577651,1.0,1.0,15,5479.0,True,0.7366000765711953,8.650176474899176,1.2985267228159414,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0965623589589288,S2,0.8275815078244505,2.0,2.0,15,5479.0,True,0.723774846623545,8.890912473525379,1.329764335916344,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0965623589589288,S2,0.8389508496860686,0.0,0.0,15,5479.0,True,0.753769328530547,9.912067487593337,1.2554925617959691,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0965623589589288,S2,0.879744137544222,0.0,0.0,15,5479.0,True,0.7734868742870582,3.225701287395686,1.2041754141255834,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0965623589589288,S2,0.8599722057614545,1.0,1.0,15,5479.0,True,0.7370394841901168,5.648953120472227,1.2974431600529337,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0965623589589288,S2,0.8737773337891164,1.0,1.0,15,5479.0,True,0.7767459126292497,4.6207396595569605,1.1954812768091234,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0758324970984556,S2,0.8198844643939984,1.0,1.0,15,5479.0,True,0.6889092100764562,2.169220660070085,1.5367386188663898,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0758324970984556,S2,0.8387952642720143,2.0,2.0,15,5479.0,True,0.7134094281646417,3.0689437587234694,1.4749842335768555,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0758324970984556,S2,0.8423628245147585,1.0,1.0,15,5479.0,True,0.7215391101779884,2.479419674083667,1.4539133752791833,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0758324970984556,S2,0.7929626490350911,0.0,0.0,15,5479.0,True,0.7096492929970108,-0.6135811605087761,1.4846287706593493,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0758324970984556,S2,0.7960109018712682,1.0,1.0,15,5479.0,True,0.7267188559362049,1.6076913381370797,1.440327531290903,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05495500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0758324970984556,S2,0.8212484136505995,1.0,1.0,15,5479.0,True,0.7305299312076446,2.6461138413128173,1.4302491396087018,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05501000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0805965933083467,S2,0.6611423350347496,-1.0,1.0,15,5479.0,True,0.6496357175938106,23.892687378484165,1.6442120721564444,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05501000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0805965933083467,S2,0.6415628907132223,1.0,1.0,15,5479.0,True,0.6131836504145557,24.481339195754277,1.727628383985075,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05501000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0805965933083467,S2,0.6673372236039332,1.0,1.0,15,5479.0,True,0.6520747622870289,21.97142259402427,1.6384790241240548,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05501000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0805965933083467,S2,0.7492726037454747,2.0,2.0,15,5479.0,True,0.6893562025369098,17.297712467445457,1.5482078418645837,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05501000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0805965933083467,S2,0.6854025556689907,1.0,1.0,15,5479.0,True,0.609350515692728,20.820419686274917,1.7361672002456947,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05501000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0805965933083467,S2,0.7141080136401885,1.0,1.0,15,5479.0,True,0.6719398968589005,18.428250830855397,1.5910162967194192,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05503800,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0832843857982754,S2,0.703628211219066,-3.0,3.0,15,5479.0,True,0.5971843845275242,21.6828763977166,2.0698402043362996,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05503800,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0832843857982754,S2,0.6768080937230903,0.0,0.0,15,5479.0,True,0.5431484961285599,23.232782524972887,2.2043025285021085,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05503800,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0832843857982754,S2,0.7009586796506841,-1.0,1.0,15,5479.0,True,0.6239409709793682,23.541212403228556,1.9999156530492705,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05503800,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0832843857982754,S2,0.7283235204533636,-1.0,1.0,15,5479.0,True,0.5774606007460644,18.144139280972134,2.1199092733615066,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05503800,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0832843857982754,S2,0.7039694011730881,-1.0,1.0,15,5479.0,True,0.522830042086703,18.327990041878508,2.252787439106648,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05503800,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0832843857982754,S2,0.742658768622282,-1.0,1.0,15,5479.0,True,0.5832782757268365,16.873897111773818,2.1052648531646616,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05507600,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0742633892998097,S2,0.7410814818125281,0.0,0.0,15,5479.0,True,0.6847301652460722,-9.835899604883343,2.1401129077160737,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05507600,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0742633892998097,S2,0.7343215148344323,0.0,0.0,15,5479.0,True,0.6652462268257509,-10.25955618198057,2.205251962587946,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05507600,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0742633892998097,S2,0.7999680310459673,0.0,0.0,15,5479.0,True,0.7333366501568672,-8.22677658845536,1.968235868782566,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05507600,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0742633892998097,S2,0.7193482737268216,0.0,0.0,15,5479.0,True,0.6878862762215194,-9.50164442708954,2.1293738159927083,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05507600,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0742633892998097,S2,0.6922535702940693,0.0,0.0,15,5479.0,True,0.6717757068349418,-10.164724167866275,2.1836389771378175,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05507600,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0742633892998097,S2,0.7270426031141608,0.0,0.0,15,5479.0,True,0.7009375858552357,-10.219269463730495,2.0843775850769912,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05508805,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.075793058486455,S2,0.8242106280028423,0.0,0.0,15,5479.0,True,0.7036170761878255,6.118459141112493,1.5796972129276872,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05508805,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.075793058486455,S2,0.8136204560122228,0.0,0.0,15,5479.0,True,0.6574434999804952,7.91075100140167,1.6982959317112807,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05508805,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.075793058486455,S2,0.841497023058122,0.0,0.0,15,5479.0,True,0.7106617641470396,6.7295584316508625,1.5608104981071609,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05508805,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.075793058486455,S2,0.8375422211504298,1.0,1.0,15,5479.0,True,0.6963739535015809,6.143419011098191,1.598883332481023,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05508805,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.075793058486455,S2,0.8215251519788775,1.0,1.0,15,5479.0,True,0.6622398763974136,5.243768204198761,1.6863644966776787,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05508805,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.075793058486455,S2,0.8257934942224003,0.0,0.0,15,5479.0,True,0.7022834418409301,8.388725345398244,1.5832473058747822,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05525500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0775662992910571,S2,0.8475860182682985,-3.0,3.0,15,5479.0,True,0.7626617503693897,7.17921548294311,0.9507514486102463,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05525500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0775662992910571,S2,0.8514412957868331,1.0,1.0,15,5479.0,True,0.7684887137592613,4.0695392785263715,0.9390078267058697,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05525500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0775662992910571,S2,0.8367736144793199,-6.0,6.0,15,5479.0,True,0.7155502290904305,5.786827039096675,1.0408446695283624,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05525500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0775662992910571,S2,0.8508911996196422,-3.0,3.0,15,5479.0,True,0.7606480190598695,4.663572529503527,0.954776324526875,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05525500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0775662992910571,S2,0.8515237035040976,4.0,4.0,15,5479.0,True,0.7738814418955507,5.200170917070289,0.928006956861966,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05525500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0775662992910571,S2,0.8712372103374153,-4.0,4.0,15,5479.0,True,0.7717688814896312,3.8837325109528513,0.9323319291419895,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05556500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.106987814559373,S2,0.7949864537413945,0.0,0.0,15,5479.0,True,0.6862924018423395,-1.2452392450306942,1.0427378435570753,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05556500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.106987814559373,S2,0.7964054588618136,2.0,2.0,15,5479.0,True,0.6502076128909292,-1.945844307942329,1.1010772594659608,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05556500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.106987814559373,S2,0.7696709627499757,-2.0,2.0,15,5479.0,True,0.6632085824969742,-1.1640879398924922,1.0804212676840454,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05556500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.106987814559373,S2,0.6742711303623841,1.0,1.0,15,5479.0,True,0.6861690293097178,-12.170373548474688,1.0429428633967452,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05556500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.106987814559373,S2,0.6513054271013291,6.0,6.0,15,5479.0,True,0.5740178576269916,-13.55734371102486,1.2150896268249776,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05556500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.106987814559373,S2,0.6844066292157227,2.0,2.0,15,5479.0,True,0.674944573136768,-12.447876270208337,1.0614299239909013,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05584500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0864765586667042,S2,0.7585430475679321,0.0,0.0,15,5479.0,True,0.7292620358074586,-17.479211692841975,0.9995795831215711,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05584500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0864765586667042,S2,0.7629484286330575,0.0,0.0,15,5479.0,True,0.7220663782846042,-16.167948898151003,1.012775859029721,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05584500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0864765586667042,S2,0.7712111277194349,0.0,0.0,15,5479.0,True,0.7306202401613839,-16.555321283735342,0.997069147742448,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05584500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0864765586667042,S2,0.7022738114121092,0.0,0.0,15,5479.0,True,0.7107701439443979,-22.840228180139093,1.0331523268323723,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05584500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0864765586667042,S2,0.7214111982260767,0.0,0.0,15,5479.0,True,0.7477543674373619,-20.920882668568435,0.9648385007797273,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05584500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0864765586667042,S2,0.6850553987788943,0.0,0.0,15,5479.0,True,0.7204278076820354,-23.829945170531083,1.0157569053692448,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05591550,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0692516054963585,S2,0.643316521161316,1.0,1.0,15,5479.0,True,0.6961089061824878,-17.71330370225216,1.389167414436557,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05591550,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0692516054963585,S2,0.6470130299412504,1.0,1.0,15,5479.0,True,0.7025720465422194,-17.13336735851402,1.3743156523840547,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05591550,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0692516054963585,S2,0.6572096172129027,0.0,0.0,15,5479.0,True,0.6892040429006212,-18.799184812467335,1.4048607588352164,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05591550,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0692516054963585,S2,0.6803250490650343,2.0,2.0,15,5479.0,True,0.7159047490135871,-10.889203788360323,1.3431595007715067,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05591550,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0692516054963585,S2,0.6840408446109782,3.0,3.0,15,5479.0,True,0.7033978613636143,-9.54974666502127,1.3724064183886533,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05591550,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0692516054963585,S2,0.6726147129384544,1.0,1.0,15,5479.0,True,0.704780578429688,-11.166536323543678,1.3692036994218377,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05592050,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0740889287495313,S2,0.6998894197554625,-4.0,4.0,15,5479.0,True,0.5505635311390269,13.549831807123137,1.665803754020237,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05592050,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0740889287495313,S2,0.6898454805659842,0.0,0.0,15,5479.0,True,0.5963755737805331,15.518684865974091,1.5786229124037194,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05592050,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0740889287495313,S2,0.6807996454954357,-1.0,1.0,15,5479.0,True,0.5546049567502476,13.826737108814212,1.6582972150145703,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05592050,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0740889287495313,S2,0.8134760696070741,-1.0,1.0,15,5479.0,True,0.6475049424035834,-3.4994190733680686,1.475251950923266,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
05592050,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0740889287495313,S2,0.7828894350365421,-1.0,1.0,15,5479.0,True,0.6203557364290682,0.7024205415310206,1.531010265420111,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
